trade_date,company_sentiment_impulse,company_risk_impulse,company_attention,company_signed_count,company_confidence_impulse,policy_support_impulse,policy_risk_impulse,policy_attention,policy_signed_count,policy_confidence_impulse,risk_impulse,attention_impulse,confidence_impulse,signed_breadth_impulse,policy_support,policy_support_z,company_sentiment,company_sentiment_z,confidence_balance,confidence_balance_z,signed_breadth,signed_breadth_z,pca_sentiment_index,dynamic_sentiment_filtered,dynamic_sentiment_smoothed,dynamic_factor_se,dynamic_sentiment_change
2023-03-03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006203662004915742,-0.5532401412912621,0.13369454185774543,1.7838671175423444,0.11327012144770268,0.07889208534369882,0.03932813143030619,-0.1006480412278336,44.77403496934324,46.34980128548365,46.349801284304625,4.473672821235849e-05,-0.11156012506332047
2023-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006132406869389769,-0.5532762811435689,0.12914041495935974,1.6916416044550258,0.10941172528806535,0.05690698506271059,0.036694444119971324,-0.134320667346329,44.67573665267036,46.24204130782364,46.242041306656915,4.473672821235849e-05,-0.10775997766000955
2023-03-07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006061970168900198,-0.5533120058942675,0.12474141834167517,1.6025576309102505,0.10568476026608754,0.03567077800624821,0.03423712697003706,-0.16573833842656918,44.58293584430325,46.13795203059576,46.13795202944108,4.473672821235849e-05,-0.10408927722787809
2023-03-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000599234250291886,-0.5533473203112067,0.12049226769783611,1.516508184538372,0.10208474935472699,0.015157954121840995,0.03194436899847919,-0.1950520620616851,44.49530129384991,46.0374084162679,46.03740841512497,4.473672821235849e-05,-0.10054361432786152
2023-03-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005923514578891858,-0.5533822291074717,0.11638785872387757,1.4333898982039046,0.09860736803091799,-0.004656127676945148,0.029805150169406686,-0.22240273331804056,44.412522677528685,45.9402896865453,45.94028968541383,4.473672821235849e-05,-0.09711872972260238
2023-03-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005855477210999384,-0.5534167369420134,0.11242326098716586,1.353102925835465,0.09524843908072611,-0.023795269110681236,0.027809188425765304,-0.24792181194089763,44.33430923955916,45.84647917728531,45.846479176164976,4.473672821235849e-05,-0.09381050925998835
2023-03-13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005788221318929765,-0.5534508484202698,0.10859371200370281,1.2755508224854037,0.09200392758145838,-0.042282461125957675,0.02594689026910256,-0.271731954209645,44.260388523077786,45.75586419835428,45.75586419724474,4.473672821235849e-05,-0.0906149789310291
2023-03-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005721737926667605,-0.5534845680947812,0.10489461151717863,1.2006404284750456,0.08886993605470125,-0.06013991151332257,0.024209304648858038,-0.29394760247957136,44.190505184632634,45.668335898258206,45.66833589715909,4.473672821235849e-05,-0.08752830009607493
2023-03-15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005656018161295838,-0.5535179004657975,0.10132151597290136,1.1282817574863664,0.0858426997844639,-0.07738907158445137,0.022588079939549952,-0.3146755352437902,44.12441988670825,45.58378913338456,45.5837891322955,4.473672821235849e-05,-0.0845467648736431
2023-03-16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005591053251811544,-0.5535508499818788,0.09787013317996444,1.0583878884656808,0.0829185822948027,-0.09405066194059453,0.02107542379907084,-0.33401538035916317,44.06190826310143,45.50212234169827,45.50212234061886,4.473672821235849e-05,-0.08166679168629543
2023-03-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005526834527955363,-0.5535834210404889,0.09453631715524058,0.9908748612094858,0.08009407098149442,-0.11014469736325709,0.01966406571515309,-0.35206009390301807,44.00275995231406,45.42323742074001,45.42323741966984,4.473672821235849e-05,-0.07888492095825939
2023-03-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005463353419054357,-0.5536156179885826,0.09131606314300798,0.9256615755070337,0.07736577289251072,-0.1256905108570102,0.01834722205998566,-0.3688964069622658,43.94677769445135,45.347039609780346,45.347039608719,4.473672821235849e-05,-0.0761978109596626
2023-03-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005400601452878164,-0.553647445123186,0.08820550280422652,0.8626696937184799,0.07473041065222513,-0.1407067768733164,0.017118563485018525,-0.38460524250238587,43.893776487414435,45.2734373759882,45.27343737493524,4.473672821235849e-05,-0.07360223379214403
2023-03-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005338570254508286,-0.553678906691969,0.08520089956968474,0.8018235466715765,0.07218481852445652,-0.15521153374326613,0.01597218449923959,-0.39926210431994386,43.843582798456836,45.20234230447672,45.2023423034317,4.473672821235849e-05,-0.07109507151147909
2023-03-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000527725154522037,-0.5537100068938133,0.08229864415143573,0.7430500427638692,0.06972593860961972,-0.1692222053461728,0.01490257508470334,-0.41293743994812154,43.79603382743627,45.13366899209469,45.13366899105714,4.473672821235849e-05,-0.06867331238203178
2023-03-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005216637141379322,-0.5537407498793723,0.07949525020713004,0.6862785801612085,0.06735081717141522,-0.18275562204005602,0.013904594212882648,-0.42569697925955013,43.75097681833748,45.067334944835736,45.067334943805186,4.473672821235849e-05,-0.06633404725895531
2023-03-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005156718953347113,-0.5537711397516248,0.07678735015203726,0.6314409619871002,0.06505660108864528,-0.1958280408791558,0.012973445134551276,-0.43760205039392386,43.70826841586987,45.00326047874218,45.00326047771815,4.473672821235849e-05,-0.06407446609355816
2023-03-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005097488984403133,-0.5538011805664231,0.07417169111372555,0.5784713144010197,0.06284053442789413,-0.20845516514276388,0.012104652324429017,-0.44870987452888694,43.667774064156525,44.94136862418449,44.94136862316648,4.473672821235849e-05,-0.06189185455768609
2023-03-29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0005038939329676943,-0.5538308763330341,0.07164513102453965,0.5273060074672782,0.060699955132955424,-0.2206521631988313,0.011294039969774976,-0.4590738409109964,43.62936744472981,44.88158503340126,44.88158503238877,4.473672821235849e-05,-0.059783590783233365
